name,other,date,value
君麻吕,,2016-02-21,9512
君麻吕,,2016-02-28,10243
君麻吕,,2016-03-06,10204
君麻吕,,2016-03-13,10147
君麻吕,,2016-03-20,9218
君麻吕,,2016-03-27,8809
君麻吕,,2016-04-03,8248
君麻吕,,2016-04-10,9906
君麻吕,,2016-04-17,7006
君麻吕,,2016-04-24,7450
君麻吕,,2016-05-01,8328
君麻吕,,2016-05-08,8490
君麻吕,,2016-05-15,8387
君麻吕,,2016-05-22,7832
君麻吕,,2016-05-29,8003
君麻吕,,2016-06-05,7810
君麻吕,,2016-06-12,7591
君麻吕,,2016-06-19,7774
君麻吕,,2016-06-26,6849
君麻吕,,2016-07-03,7109
君麻吕,,2016-07-10,7422
君麻吕,,2016-07-17,7163
君麻吕,,2016-07-24,7535
君麻吕,,2016-07-31,7569
君麻吕,,2016-08-07,7458
君麻吕,,2016-08-14,7512
君麻吕,,2016-08-21,7158
君麻吕,,2016-08-28,7048
君麻吕,,2016-09-04,6781
君麻吕,,2016-09-11,5980
君麻吕,,2016-09-18,5815
君麻吕,,2016-09-25,5555
君麻吕,,2016-10-02,7151
君麻吕,,2016-10-09,7388
君麻吕,,2016-10-16,6828
君麻吕,,2016-10-23,7906
君麻吕,,2016-10-30,7696
君麻吕,,2016-11-06,8542
君麻吕,,2016-11-13,7864
君麻吕,,2016-11-20,7617
君麻吕,,2016-11-27,7239
君麻吕,,2016-12-04,7238
君麻吕,,2016-12-11,7822
君麻吕,,2016-12-18,8123
君麻吕,,2016-12-25,7832
君麻吕,,2017-01-01,7522
君麻吕,,2017-01-08,8414
君麻吕,,2017-01-15,8246
君麻吕,,2017-01-22,7933
君麻吕,,2017-01-29,7572
君麻吕,,2017-02-05,7069
君麻吕,,2017-02-12,6855
君麻吕,,2017-02-19,6302
君麻吕,,2017-02-26,6727
君麻吕,,2017-03-05,5799
君麻吕,,2017-03-12,6141
君麻吕,,2017-03-19,5954
君麻吕,,2017-03-26,5902
君麻吕,,2017-04-02,6217
君麻吕,,2017-04-09,6940
君麻吕,,2017-04-16,5910
君麻吕,,2017-04-23,6221
君麻吕,,2017-04-30,5622
君麻吕,,2017-05-07,6236
君麻吕,,2017-05-14,6488
君麻吕,,2017-05-21,6836
君麻吕,,2017-05-28,5727
君麻吕,,2017-06-04,7090
君麻吕,,2017-06-11,6363
君麻吕,,2017-06-18,6825
君麻吕,,2017-06-25,6537
君麻吕,,2017-07-02,6493
君麻吕,,2017-07-09,7313
君麻吕,,2017-07-16,7104
君麻吕,,2017-07-23,6638
君麻吕,,2017-07-30,6206
君麻吕,,2017-08-06,6106
君麻吕,,2017-08-13,5886
君麻吕,,2017-08-20,6310
君麻吕,,2017-08-27,6180
君麻吕,,2017-09-03,5805
君麻吕,,2017-09-10,5344
君麻吕,,2017-09-17,5224
君麻吕,,2017-09-24,5227
君麻吕,,2017-10-01,5281
君麻吕,,2017-10-08,6253
君麻吕,,2017-10-15,5082
君麻吕,,2017-10-22,5229
君麻吕,,2017-10-29,4764
君麻吕,,2017-11-05,5216
君麻吕,,2017-11-12,4803
君麻吕,,2017-11-19,4873
君麻吕,,2017-11-26,4951
君麻吕,,2017-12-03,5360
君麻吕,,2017-12-10,4947
君麻吕,,2017-12-17,5038
君麻吕,,2017-12-24,5893
君麻吕,,2017-12-31,5278
君麻吕,,2018-01-07,5088
君麻吕,,2018-01-14,5096
君麻吕,,2018-01-21,5579
君麻吕,,2018-01-28,5331
君麻吕,,2018-02-04,5112
君麻吕,,2018-02-11,5664
君麻吕,,2018-02-18,4990
君麻吕,,2018-02-25,5375
君麻吕,,2018-03-04,5149
君麻吕,,2018-03-11,4869
君麻吕,,2018-03-18,5034
君麻吕,,2018-03-25,4663
君麻吕,,2018-04-01,5172
君麻吕,,2018-04-08,5324
君麻吕,,2018-04-15,5211
君麻吕,,2018-04-22,5395
君麻吕,,2018-04-29,5375
君麻吕,,2018-05-06,6496
君麻吕,,2018-05-13,5855
君麻吕,,2018-05-20,5884
君麻吕,,2018-05-27,5330
君麻吕,,2018-06-03,5375
君麻吕,,2018-06-10,5714
君麻吕,,2018-06-17,5662
君麻吕,,2018-06-24,5322
君麻吕,,2018-07-01,5671
君麻吕,,2018-07-08,5685
君麻吕,,2018-07-15,5758
君麻吕,,2018-07-22,5848
君麻吕,,2018-07-29,6928
君麻吕,,2018-08-05,7025
君麻吕,,2018-08-12,6036
君麻吕,,2018-08-19,5680
君麻吕,,2018-08-26,5269
君麻吕,,2018-09-02,5375
君麻吕,,2018-09-09,4828
君麻吕,,2018-09-16,4817
君麻吕,,2018-09-23,4922
君麻吕,,2018-09-30,5067
君麻吕,,2018-10-07,5802
君麻吕,,2018-10-14,5206
君麻吕,,2018-10-21,5135
君麻吕,,2018-10-28,5524
君麻吕,,2018-11-04,5529
君麻吕,,2018-11-11,5072
君麻吕,,2018-11-18,3894
君麻吕,,2018-11-25,4694
君麻吕,,2018-12-02,5073
君麻吕,,2018-12-09,5086
君麻吕,,2018-12-16,5205
君麻吕,,2018-12-23,5588
君麻吕,,2018-12-30,5808
君麻吕,,2019-01-06,5544
君麻吕,,2019-01-13,5764
君麻吕,,2019-01-20,5918
君麻吕,,2019-01-27,6419
君麻吕,,2019-02-03,5803
君麻吕,,2019-02-10,5944
君麻吕,,2019-02-17,6347
君麻吕,,2019-02-24,5382
君麻吕,,2019-03-03,4405
君麻吕,,2019-03-10,4455
君麻吕,,2019-03-17,4274
君麻吕,,2019-03-24,4242
君麻吕,,2019-03-31,4700
君麻吕,,2019-04-07,4744
君麻吕,,2019-04-14,5005
君麻吕,,2019-04-21,5419
君麻吕,,2019-04-28,5396
君麻吕,,2019-05-05,4961
君麻吕,,2019-05-12,5455
君麻吕,,2019-05-19,6771
君麻吕,,2019-05-26,6476
君麻吕,,2019-06-02,6726
君麻吕,,2019-06-09,6850
君麻吕,,2019-06-16,6957
君麻吕,,2019-06-23,7360
君麻吕,,2019-06-30,7161
君麻吕,,2019-07-07,7032
君麻吕,,2019-07-14,7147
君麻吕,,2019-07-21,7069
君麻吕,,2019-07-28,7082
君麻吕,,2019-08-04,7053
君麻吕,,2019-08-11,6814
君麻吕,,2019-08-18,6360
君麻吕,,2019-08-25,6218
君麻吕,,2019-09-01,5772
君麻吕,,2019-09-08,5025
君麻吕,,2019-09-15,5378
君麻吕,,2019-09-22,5221
君麻吕,,2019-09-29,4885
君麻吕,,2019-10-06,5875
君麻吕,,2019-10-13,5039
君麻吕,,2019-10-20,4744
君麻吕,,2019-10-27,5618
君麻吕,,2019-11-03,6867
君麻吕,,2019-11-10,5678
君麻吕,,2019-11-17,5975
君麻吕,,2019-11-24,5664
君麻吕,,2019-12-01,5761
君麻吕,,2019-12-08,5553
君麻吕,,2019-12-15,5677
君麻吕,,2019-12-22,5608
君麻吕,,2019-12-29,5592
君麻吕,,2020-01-05,5687
君麻吕,,2020-01-12,5625
君麻吕,,2020-01-19,5840
君麻吕,,2020-01-26,5618
君麻吕,,2020-02-02,6784
君麻吕,,2020-02-09,7251
君麻吕,,2020-02-16,7321
君麻吕,,2020-02-23,7584
君麻吕,,2020-03-01,7642
君麻吕,,2020-03-08,7511
君麻吕,,2020-03-15,7370
君麻吕,,2020-03-22,7094
君麻吕,,2020-03-29,7270
君麻吕,,2020-04-05,7397
君麻吕,,2020-04-12,6863
君麻吕,,2020-04-19,6320
君麻吕,,2020-04-26,6192
君麻吕,,2020-05-03,6471
君麻吕,,2020-05-10,6245
君麻吕,,2020-05-17,6427
君麻吕,,2020-05-24,6131
君麻吕,,2020-05-31,6190
君麻吕,,2020-06-07,5827
君麻吕,,2020-06-14,6040
君麻吕,,2020-06-21,5947
君麻吕,,2020-06-28,6127
君麻吕,,2020-07-05,6254
君麻吕,,2020-07-12,6393
君麻吕,,2020-07-19,6628
君麻吕,,2020-07-26,7672
君麻吕,,2020-08-02,7311
君麻吕,,2020-08-09,7494
君麻吕,,2020-08-16,7353
君麻吕,,2020-08-23,6793
君麻吕,,2020-08-30,6039
君麻吕,,2020-09-06,5079
君麻吕,,2020-09-13,6096
君麻吕,,2020-09-20,4789
君麻吕,,2020-09-27,4562
君麻吕,,2020-10-04,4567
君麻吕,,2020-10-11,4684
君麻吕,,2020-10-18,4399
君麻吕,,2020-10-25,4276
君麻吕,,2020-11-01,4776
君麻吕,,2020-11-08,4391
君麻吕,,2020-11-15,4959
君麻吕,,2020-11-22,5799
君麻吕,,2020-11-29,4410
君麻吕,,2020-12-06,4360
君麻吕,,2020-12-13,4254
君麻吕,,2020-12-20,5117
君麻吕,,2020-12-27,4245
君麻吕,,2021-01-03,4635
君麻吕,,2021-01-10,4507
君麻吕,,2021-01-17,4598
君麻吕,,2021-01-24,4772
君麻吕,,2021-01-31,4980
君麻吕,,2021-02-07,5289
君麻吕,,2021-02-14,4779
君麻吕,,2021-02-21,4938
君麻吕,,2021-02-28,4954
君麻吕,,2021-03-07,4261
君麻吕,,2021-03-14,4090
君麻吕,,2021-03-21,4093
君麻吕,,2021-03-28,4247
君麻吕,,2021-04-04,4169
君麻吕,,2021-04-11,4416
君麻吕,,2021-04-18,5356
君麻吕,,2021-04-25,4644
君麻吕,,2021-05-02,3996
君麻吕,,2021-05-09,4219
君麻吕,,2021-05-16,4085
君麻吕,,2021-05-23,4047
君麻吕,,2021-05-30,4057
君麻吕,,2021-06-06,4297
君麻吕,,2021-06-13,4516
君麻吕,,2021-06-20,4677
君麻吕,,2021-06-27,4700
君麻吕,,2021-07-04,4428
君麻吕,,2021-07-11,4783
君麻吕,,2021-07-18,4914
君麻吕,,2021-07-25,5264
君麻吕,,2021-08-01,5441
君麻吕,,2021-08-08,5863
君麻吕,,2021-08-15,5901
君麻吕,,2021-08-22,5743
君麻吕,,2021-08-29,5478
君麻吕,,2021-09-05,5118
君麻吕,,2021-09-12,4553
君麻吕,,2021-09-19,4341
君麻吕,,2021-09-26,4801
君麻吕,,2021-10-03,4781
君麻吕,,2021-10-10,4841
君麻吕,,2021-10-17,6016
君麻吕,,2021-10-24,4379
君麻吕,,2021-10-31,4258
君麻吕,,2021-11-07,3899
君麻吕,,2021-11-14,3748
君麻吕,,2021-11-21,3992
君麻吕,,2021-11-28,3832
君麻吕,,2021-12-05,3777
君麻吕,,2021-12-12,4475
君麻吕,,2021-12-19,6015
君麻吕,,2021-12-26,5175
君麻吕,,2022-01-02,4306
君麻吕,,2022-01-09,4693
君麻吕,,2022-01-16,4105
君麻吕,,2022-01-23,4286
君麻吕,,2022-01-30,4254
君麻吕,,2022-02-06,4275
君麻吕,,2022-02-13,4968
君麻吕,,2022-02-20,4089
君麻吕,,2022-02-27,3910
君麻吕,,2022-03-06,3751
君麻吕,,2022-03-13,4287
君麻吕,,2022-03-20,4083
君麻吕,,2022-03-27,4157
君麻吕,,2022-04-03,4248
君麻吕,,2022-04-04,643
卡卡西,,2011-01-02,3914
卡卡西,,2011-01-09,11888
卡卡西,,2011-01-16,11964
卡卡西,,2011-01-23,12572
卡卡西,,2011-01-30,13547
卡卡西,,2011-02-06,12925
卡卡西,,2011-02-13,14908
卡卡西,,2011-02-20,13868
卡卡西,,2011-02-27,12161
卡卡西,,2011-03-06,12644
卡卡西,,2011-03-13,13191
卡卡西,,2011-03-20,13591
卡卡西,,2011-03-27,13680
卡卡西,,2011-04-03,14122
卡卡西,,2011-04-10,16857
卡卡西,,2011-04-17,15871
卡卡西,,2011-04-24,15717
卡卡西,,2011-05-01,16922
卡卡西,,2011-05-08,17152
卡卡西,,2011-05-15,16609
卡卡西,,2011-05-22,16517
卡卡西,,2011-05-29,16893
卡卡西,,2011-06-05,17983
卡卡西,,2011-06-12,18890
卡卡西,,2011-06-19,17697
卡卡西,,2011-06-26,17612
卡卡西,,2011-07-03,18849
卡卡西,,2011-07-10,20804
卡卡西,,2011-07-17,19851
卡卡西,,2011-07-24,18853
卡卡西,,2011-07-31,20446
卡卡西,,2011-08-07,20660
卡卡西,,2011-08-14,19546
卡卡西,,2011-08-21,18347
卡卡西,,2011-08-28,17753
卡卡西,,2011-09-04,15750
卡卡西,,2011-09-11,14834
卡卡西,,2011-09-18,15409
卡卡西,,2011-09-25,14252
卡卡西,,2011-10-02,14413
卡卡西,,2011-10-09,15469
卡卡西,,2011-10-16,15120
卡卡西,,2011-10-23,15539
卡卡西,,2011-10-30,15321
卡卡西,,2011-11-06,16053
卡卡西,,2011-11-13,15478
卡卡西,,2011-11-20,15697
卡卡西,,2011-11-27,15528
卡卡西,,2011-12-04,15131
卡卡西,,2011-12-11,16195
卡卡西,,2011-12-18,15861
卡卡西,,2011-12-25,15861
卡卡西,,2012-01-01,15204
卡卡西,,2012-01-08,15177
卡卡西,,2012-01-15,16070
卡卡西,,2012-01-22,15691
卡卡西,,2012-01-29,14950
卡卡西,,2012-02-05,16483
卡卡西,,2012-02-12,16641
卡卡西,,2012-02-19,16225
卡卡西,,2012-02-26,16276
卡卡西,,2012-03-04,17149
卡卡西,,2012-03-11,15971
卡卡西,,2012-03-18,16090
卡卡西,,2012-03-25,15602
卡卡西,,2012-04-01,15424
卡卡西,,2012-04-08,19591
卡卡西,,2012-04-15,16541
卡卡西,,2012-04-22,16061
卡卡西,,2012-04-29,16007
卡卡西,,2012-05-06,17868
卡卡西,,2012-05-13,17663
卡卡西,,2012-05-20,16396
卡卡西,,2012-05-27,16797
卡卡西,,2012-06-03,17327
卡卡西,,2012-06-10,19722
卡卡西,,2012-06-17,18867
卡卡西,,2012-06-24,18466
卡卡西,,2012-07-01,19148
卡卡西,,2012-07-08,19914
卡卡西,,2012-07-15,19826
卡卡西,,2012-07-22,19733
卡卡西,,2012-07-29,19522
卡卡西,,2012-08-05,19625
卡卡西,,2012-08-12,20077
卡卡西,,2012-08-19,21511
卡卡西,,2012-08-26,20059
卡卡西,,2012-09-02,24137
卡卡西,,2012-09-09,18215
卡卡西,,2012-09-16,16148
卡卡西,,2012-09-23,14506
卡卡西,,2012-09-30,13705
卡卡西,,2012-10-07,21013
卡卡西,,2012-10-14,16214
卡卡西,,2012-10-21,15523
卡卡西,,2012-10-28,15333
卡卡西,,2012-11-04,14380
卡卡西,,2012-11-11,16996
卡卡西,,2012-11-18,15170
卡卡西,,2012-11-25,14268
卡卡西,,2012-12-02,13736
卡卡西,,2012-12-09,13640
卡卡西,,2012-12-16,13473
卡卡西,,2012-12-23,13495
卡卡西,,2012-12-30,13446
卡卡西,,2013-01-06,13789
卡卡西,,2013-01-13,13240
卡卡西,,2013-01-20,13495
卡卡西,,2013-01-27,13946
卡卡西,,2013-02-03,15874
卡卡西,,2013-02-10,15142
卡卡西,,2013-02-17,14709
卡卡西,,2013-02-24,15145
卡卡西,,2013-03-03,13296
卡卡西,,2013-03-10,13639
卡卡西,,2013-03-17,13800
卡卡西,,2013-03-24,13620
卡卡西,,2013-03-31,13296
卡卡西,,2013-04-07,13900
卡卡西,,2013-04-14,13505
卡卡西,,2013-04-21,13281
卡卡西,,2013-04-28,13064
卡卡西,,2013-05-05,14763
卡卡西,,2013-05-12,13943
卡卡西,,2013-05-19,14181
卡卡西,,2013-05-26,14118
卡卡西,,2013-06-02,14053
卡卡西,,2013-06-09,15363
卡卡西,,2013-06-16,15386
卡卡西,,2013-06-23,16786
卡卡西,,2013-06-30,15619
卡卡西,,2013-07-07,15887
卡卡西,,2013-07-14,15783
卡卡西,,2013-07-21,15776
卡卡西,,2013-07-28,16774
卡卡西,,2013-08-04,16707
卡卡西,,2013-08-11,16534
卡卡西,,2013-08-18,17028
卡卡西,,2013-08-25,17371
卡卡西,,2013-09-01,16367
卡卡西,,2013-09-08,14343
卡卡西,,2013-09-15,15581
卡卡西,,2013-09-22,14806
卡卡西,,2013-09-29,13754
卡卡西,,2013-10-06,17021
卡卡西,,2013-10-13,14269
卡卡西,,2013-10-20,13828
卡卡西,,2013-10-27,13556
卡卡西,,2013-11-03,14167
卡卡西,,2013-11-10,13785
卡卡西,,2013-11-17,13572
卡卡西,,2013-11-24,13576
卡卡西,,2013-12-01,13434
卡卡西,,2013-12-08,14129
卡卡西,,2013-12-15,15492
卡卡西,,2013-12-22,15354
卡卡西,,2013-12-29,13722
卡卡西,,2014-01-05,13483
卡卡西,,2014-01-12,13525
卡卡西,,2014-01-19,14623
卡卡西,,2014-01-26,13415
卡卡西,,2014-02-02,13287
卡卡西,,2014-02-09,16924
卡卡西,,2014-02-16,15844
卡卡西,,2014-02-23,14390
卡卡西,,2014-03-02,13765
卡卡西,,2014-03-09,14480
卡卡西,,2014-03-16,15246
卡卡西,,2014-03-23,16490
卡卡西,,2014-03-30,14929
卡卡西,,2014-04-06,15731
卡卡西,,2014-04-13,17397
卡卡西,,2014-04-20,17556
卡卡西,,2014-04-27,21601
卡卡西,,2014-05-04,18088
卡卡西,,2014-05-11,19792
卡卡西,,2014-05-18,17023
卡卡西,,2014-05-25,15782
卡卡西,,2014-06-01,14524
卡卡西,,2014-06-08,15187
卡卡西,,2014-06-15,17054
卡卡西,,2014-06-22,15169
卡卡西,,2014-06-29,14023
卡卡西,,2014-07-06,14377
卡卡西,,2014-07-13,14459
卡卡西,,2014-07-20,13917
卡卡西,,2014-07-27,13866
卡卡西,,2014-08-03,14166
卡卡西,,2014-08-10,32851
卡卡西,,2014-08-17,24018
卡卡西,,2014-08-24,22683
卡卡西,,2014-08-31,17845
卡卡西,,2014-09-07,15906
卡卡西,,2014-09-14,14872
卡卡西,,2014-09-21,14199
卡卡西,,2014-09-28,13465
卡卡西,,2014-10-05,16053
卡卡西,,2014-10-12,18246
卡卡西,,2014-10-19,15984
卡卡西,,2014-10-26,15942
卡卡西,,2014-11-02,22248
卡卡西,,2014-11-09,39940
卡卡西,,2014-11-16,36915
卡卡西,,2014-11-23,26593
卡卡西,,2014-11-30,23202
卡卡西,,2014-12-07,20380
卡卡西,,2014-12-14,19837
卡卡西,,2014-12-21,18427
卡卡西,,2014-12-28,17674
卡卡西,,2015-01-04,18562
卡卡西,,2015-01-11,17380
卡卡西,,2015-01-18,17413
卡卡西,,2015-01-25,17032
卡卡西,,2015-02-01,17141
卡卡西,,2015-02-08,18383
卡卡西,,2015-02-15,18878
卡卡西,,2015-02-22,17766
卡卡西,,2015-03-01,19786
卡卡西,,2015-03-08,16197
卡卡西,,2015-03-15,14741
卡卡西,,2015-03-22,15083
卡卡西,,2015-03-29,15155
卡卡西,,2015-04-05,15055
卡卡西,,2015-04-12,15593
卡卡西,,2015-04-19,15497
卡卡西,,2015-04-26,28276
卡卡西,,2015-05-03,27902
卡卡西,,2015-05-10,18696
卡卡西,,2015-05-17,18004
卡卡西,,2015-05-24,17635
卡卡西,,2015-05-31,17897
卡卡西,,2015-06-07,18996
卡卡西,,2015-06-14,19443
卡卡西,,2015-06-21,18120
卡卡西,,2015-06-28,18868
卡卡西,,2015-07-05,19675
卡卡西,,2015-07-12,20317
卡卡西,,2015-07-19,19474
卡卡西,,2015-07-26,19828
卡卡西,,2015-08-02,21442
卡卡西,,2015-08-09,20507
卡卡西,,2015-08-16,21426
卡卡西,,2015-08-23,19909
卡卡西,,2015-08-30,18207
卡卡西,,2015-09-06,15599
卡卡西,,2015-09-13,14120
卡卡西,,2015-09-20,14586
卡卡西,,2015-09-27,13351
卡卡西,,2015-10-04,14816
卡卡西,,2015-10-11,14543
卡卡西,,2015-10-18,13653
卡卡西,,2015-10-25,13740
卡卡西,,2015-11-01,13768
卡卡西,,2015-11-08,13367
卡卡西,,2015-11-15,13232
卡卡西,,2015-11-22,13708
卡卡西,,2015-11-29,13144
卡卡西,,2015-12-06,13033
卡卡西,,2015-12-13,13468
卡卡西,,2015-12-20,13981
卡卡西,,2015-12-27,13754
卡卡西,,2016-01-03,14033
卡卡西,,2016-01-10,14963
卡卡西,,2016-01-17,16386
卡卡西,,2016-01-24,16542
卡卡西,,2016-01-31,16834
卡卡西,,2016-02-07,17330
卡卡西,,2016-02-14,16477
卡卡西,,2016-02-21,23232
卡卡西,,2016-02-28,25797
卡卡西,,2016-03-06,22019
卡卡西,,2016-03-13,20263
卡卡西,,2016-03-20,19063
卡卡西,,2016-03-27,17625
卡卡西,,2016-04-03,17528
卡卡西,,2016-04-10,17470
卡卡西,,2016-04-17,15322
卡卡西,,2016-04-24,14989
卡卡西,,2016-05-01,17134
卡卡西,,2016-05-08,17821
卡卡西,,2016-05-15,16543
卡卡西,,2016-05-22,16415
卡卡西,,2016-05-29,16761
卡卡西,,2016-06-05,16854
卡卡西,,2016-06-12,17721
卡卡西,,2016-06-19,16576
卡卡西,,2016-06-26,15682
卡卡西,,2016-07-03,15946
卡卡西,,2016-07-10,16908
卡卡西,,2016-07-17,20069
卡卡西,,2016-07-24,21712
卡卡西,,2016-07-31,68765
卡卡西,,2016-08-07,30511
卡卡西,,2016-08-14,21994
卡卡西,,2016-08-21,21060
卡卡西,,2016-08-28,21857
卡卡西,,2016-09-04,17993
卡卡西,,2016-09-11,15133
卡卡西,,2016-09-18,16944
卡卡西,,2016-09-25,14999
卡卡西,,2016-10-02,15611
卡卡西,,2016-10-09,17563
卡卡西,,2016-10-16,16857
卡卡西,,2016-10-23,17936
卡卡西,,2016-10-30,17430
卡卡西,,2016-11-06,17801
卡卡西,,2016-11-13,17885
卡卡西,,2016-11-20,17995
卡卡西,,2016-11-27,17095
卡卡西,,2016-12-04,17153
卡卡西,,2016-12-11,18260
卡卡西,,2016-12-18,19706
卡卡西,,2016-12-25,20412
卡卡西,,2017-01-01,19439
卡卡西,,2017-01-08,20081
卡卡西,,2017-01-15,19481
卡卡西,,2017-01-22,19296
卡卡西,,2017-01-29,17505
卡卡西,,2017-02-05,17833
卡卡西,,2017-02-12,17108
卡卡西,,2017-02-19,15811
卡卡西,,2017-02-26,14670
卡卡西,,2017-03-05,13667
卡卡西,,2017-03-12,14442
卡卡西,,2017-03-19,14380
卡卡西,,2017-03-26,16649
卡卡西,,2017-04-02,15115
卡卡西,,2017-04-09,17212
卡卡西,,2017-04-16,15129
卡卡西,,2017-04-23,14451
卡卡西,,2017-04-30,13810
卡卡西,,2017-05-07,15047
卡卡西,,2017-05-14,14129
卡卡西,,2017-05-21,13497
卡卡西,,2017-05-28,13635
卡卡西,,2017-06-04,15407
卡卡西,,2017-06-11,15195
卡卡西,,2017-06-18,15295
卡卡西,,2017-06-25,16139
卡卡西,,2017-07-02,18171
卡卡西,,2017-07-09,17704
卡卡西,,2017-07-16,16835
卡卡西,,2017-07-23,17387
卡卡西,,2017-07-30,16297
卡卡西,,2017-08-06,15222
卡卡西,,2017-08-13,14918
卡卡西,,2017-08-20,16080
卡卡西,,2017-08-27,17090
卡卡西,,2017-09-03,14962
卡卡西,,2017-09-10,12739
卡卡西,,2017-09-17,13799
卡卡西,,2017-09-24,13517
卡卡西,,2017-10-01,12719
卡卡西,,2017-10-08,15123
卡卡西,,2017-10-15,11736
卡卡西,,2017-10-22,12312
卡卡西,,2017-10-29,12174
卡卡西,,2017-11-05,12237
卡卡西,,2017-11-12,11441
卡卡西,,2017-11-19,12455
卡卡西,,2017-11-26,12053
卡卡西,,2017-12-03,14193
卡卡西,,2017-12-10,13944
卡卡西,,2017-12-17,14366
卡卡西,,2017-12-24,13548
卡卡西,,2017-12-31,12759
卡卡西,,2018-01-07,13054
卡卡西,,2018-01-14,12919
卡卡西,,2018-01-21,13944
卡卡西,,2018-01-28,14492
卡卡西,,2018-02-04,13675
卡卡西,,2018-02-11,13678
卡卡西,,2018-02-18,12491
卡卡西,,2018-02-25,12842
卡卡西,,2018-03-04,11765
卡卡西,,2018-03-11,10978
卡卡西,,2018-03-18,11248
卡卡西,,2018-03-25,11312
卡卡西,,2018-04-01,11008
卡卡西,,2018-04-08,11742
卡卡西,,2018-04-15,11340
卡卡西,,2018-04-22,12246
卡卡西,,2018-04-29,12673
卡卡西,,2018-05-06,14132
卡卡西,,2018-05-13,12457
卡卡西,,2018-05-20,11959
卡卡西,,2018-05-27,12180
卡卡西,,2018-06-03,11892
卡卡西,,2018-06-10,13825
卡卡西,,2018-06-17,14973
卡卡西,,2018-06-24,15308
卡卡西,,2018-07-01,13107
卡卡西,,2018-07-08,13120
卡卡西,,2018-07-15,12635
卡卡西,,2018-07-22,13059
卡卡西,,2018-07-29,13350
卡卡西,,2018-08-05,13254
卡卡西,,2018-08-12,13313
卡卡西,,2018-08-19,13204
卡卡西,,2018-08-26,12173
